Live chat ID,Channel ID,Live chat create timestamp,Price,Video ID,Live chat text
Ugz1pRrE2Egg0RqQNyp4AaABDqgBwZHfggI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:14:30.024103+00:00,0,Ad3UXWrbFyw,"{""text"":""nlggaa""}"
UgzG-Ja4LBZRdloeu-N4AaABDqgBzOiTlAI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:14:25.715955+00:00,0,Ad3UXWrbFyw,"{""text"":""nlgga""}"
Ugzgr45aLHIaUfqzznR4AaABDqgBkpeRngI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:14:20.294378+00:00,0,Ad3UXWrbFyw,"{""text"":""nlgga""}"
Ugwb57GTknJPK-phrP94AaABDqgB27W9hwI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:14:06.184902+00:00,0,Ad3UXWrbFyw,"{""text"":""nlgga""}"
Ugwo9ETCIXn5o2W_Ahl4AaABDqgB0InmmQI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:14:02.438753+00:00,0,Ad3UXWrbFyw,"{""text"":""ngaa""}"
Ugz40Vhy95z3l0ZvdnB4AaABDqgB6rjAlAI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:13:52.753336+00:00,0,Ad3UXWrbFyw,"{""text"":""nigha""}"
UgwrqGqYZCy5ESQmwxZ4AaABDqgB25u2gwI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:13:23.859557+00:00,0,Ad3UXWrbFyw,"{""text"":""I HATE NlQGAS""}"
Ugxa_zh_JIRmeGrQXn54AaABDqgBsYipkQI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:13:08.155047+00:00,0,Ad3UXWrbFyw,"{""text"":""nlgga""}"
UgyTmyEdsSBtqfk-IMd4AaABDqgBt-fdngI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:13:03.605717+00:00,0,Ad3UXWrbFyw,"{""text"":""nq""}"
UgyITImFdD2ii_oeKyN4AaABDqgB963wmwI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:12:51.106827+00:00,0,Ad3UXWrbFyw,"{""text"":""nlqga""}"
UgylCzwNw80fmVb2EkR4AaABDqgB2bO2jwI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:12:46.03054+00:00,0,Ad3UXWrbFyw,"{""text"":""niqqer""}"
Ugz5DLxvYZTGbovBMqF4AaABDqgBvqTVnAI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:12:38.076096+00:00,0,Ad3UXWrbFyw,"{""text"":""nlqqa""}"
UgxckYuNree3v5T2KiR4AaABDqgBm56LkwI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:12:30.229793+00:00,0,Ad3UXWrbFyw,"{""text"":""this stream bouta get taken down""}"
Ugxy9YPDF2kEas_dwPR4AaABDqgBvo7JmQI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:11:55.0224+00:00,0,Ad3UXWrbFyw,"{""text"":""nqqa""}"
UgwsTM3JvFYQ7PFnQ0V4AaABDqgBppmmnwI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:11:48.901352+00:00,0,Ad3UXWrbFyw,"{""text"":""niqqa""}"
UgzhQkFm-8zF_W2dhPh4AaABDqgBn77GlQI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-23T18:11:43.777293+00:00,0,Ad3UXWrbFyw,"{""text"":""niqga""}"
UgwM-znK3dNxJti2tqZ4AaABDqgBuvKZiwI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:11:01.146127+00:00,0,3NSFG-AvPtY,"{""text"":""🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🦅🦅🦅🦅🦅🦅""}"
Ugyd9rhG4iBMykyrez14AaABDqgBw6__mgI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:10:02.952781+00:00,0,3NSFG-AvPtY,"{""text"":""I FEEL SO PATRIOTIC RIGHT NOW🇺🇲🇺🇲 🇺🇲🇺🇲🇺🇲🇺🇲🦅🦅🦅🛢️🛢️🛢️🛢️🛢️🛢️🛢️🛢️""}"
UgwTD0ggyttRUqElCUp4AaABDqgB39uggAI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:09:53.377611+00:00,0,3NSFG-AvPtY,"{""text"":""I FEEL SO PATRIOTIC RIGHT NOW🇺🇲🇺🇲 🇺🇲🇺🇲🇺🇲🇺🇲🦅🦅🦅🛢️🛢️🛢️🛢️🛢️🛢️🛢️🛢️""}"
Ugwc1DK2KujTX-chlFN4AaABDqgB5c-igQI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:09:43.053325+00:00,0,3NSFG-AvPtY,"{""text"":""I FEEL SO PATRIOTIC RIGHT NOW🇺🇲🇺🇲 🇺🇲🇺🇲🇺🇲🇺🇲🦅🦅🦅🛢️🛢️🛢️🛢️🛢️🛢️🛢️🛢️""}"
UgyLibpdeE9AtLUKL_94AaABDqgBzKOIjAI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:09:30.163845+00:00,0,3NSFG-AvPtY,"{""text"":""I FEEL SO PATRIOTIC RIGHT NOW🇺🇲🇺🇲 🇺🇲🇺🇲🇺🇲🇺🇲🦅🦅🦅🛢️🛢️🛢️🛢️🛢️🛢️🛢️🛢️""}"
UgyUdVpvHyviNNcrh5d4AaABDqgByOWqgQI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:09:27.452667+00:00,0,3NSFG-AvPtY,"{""text"":""I FEEL SO PATRIOTIC RIGHT NOW🇺🇲🇺🇲 🇺🇲🇺🇲🇺🇲🇺🇲🦅🦅🦅🛢️🛢️🛢️🛢️🛢️🛢️🛢️🛢️""}"
Ugwlp1NRUCAHvn0zEWl4AaABDqgB5tPUggI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:08:53.741696+00:00,0,3NSFG-AvPtY,"{""text"":""🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲""}"
UgyN2sfKKSiv4TRszCV4AaABDqgBwKOeigI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:08:49.434713+00:00,0,3NSFG-AvPtY,"{""text"":""AMERICA🦅🦅🦅🦅🦅🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲""}"
Ugwmit6YkXTvvS6fJTR4AaABDqgB7ZqVigI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:08:32.190677+00:00,0,3NSFG-AvPtY,"{""text"":""MAKE AMERICA STRAIGHT AGAIN🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🦅🦅🦅🦅🦅🦅🛢️🛢️🛢️🛢️🛢️""}"
UgxvmF4qHFrwIt7vAgl4AaABDqgB-5nPiAI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:08:17.025666+00:00,0,3NSFG-AvPtY,"{""text"":""🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲""}"
Ugw7sV1P6NjVWmg7j3Z4AaABDqgB56DzhQI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:08:06.618446+00:00,0,3NSFG-AvPtY,"{""text"":""I LOVE FREEDOM 🦅🛢️🇺🇲🦅🦅🇺🇲🇺🇲🦅🇺🇲""}"
Ugx5uRP3QHBuSmp61et4AaABDqgBxYrjgwI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:07:52.14288+00:00,0,3NSFG-AvPtY,"{""text"":""FREEDOM BOYS 🦅🦅🦅🦅🦅🇺🇲🛢️ 🛢️🛢️🛢️🛢️🛢️🇺🇲🦅🛢️🇺🇲🦅""}"
UgzCYWQi1cBAeyzGANh4AaABDqgB6ZqVnQI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:07:35.730995+00:00,0,3NSFG-AvPtY,"{""text"":""FREEDOM BOYS🦅🦅🦅🦅🛢️🛢️🛢️🇺🇲🇺🇲🇺🇲🇺🇲""}"
UgzUMV3hj5JXlbsRGO54AaABDqgBpdyEhAI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:07:25.19524+00:00,0,3NSFG-AvPtY,"{""text"":""FREEDOM BABY🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🦅🦅🦅🦅🦅🛢️🛢️🛢️🛢️🛢️""}"
UgwYaILpskPN4QBzxyp4AaABDqgBjonHngI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:07:15.186881+00:00,0,3NSFG-AvPtY,"{""text"":""🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺""}"
UgyZ4PQSpvZV1iwce-F4AaABDqgBqKOTkAI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:07:10.22588+00:00,0,3NSFG-AvPtY,"{""text"":""COMRADES🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺""}"
Ugz_CJ3Ky__tmsTrl3p4AaABDqgBq_jahAI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:07:01.396535+00:00,0,3NSFG-AvPtY,"{""text"":""🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺""}"
Ugyn3WrxxmwDLT-7d6N4AaABDqgB37rykAI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:06:54.767811+00:00,0,3NSFG-AvPtY,"{""text"":""🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺""}"
Ugw77Y1fHEuTQLZ2HIt4AaABDqgB5cyDhAI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:06:50.246117+00:00,0,3NSFG-AvPtY,"{""text"":""🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺""}"
Ugznw2HEdB6XyJ5uCiB4AaABDqgB7M-NngI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:06:41.286215+00:00,0,3NSFG-AvPtY,"{""text"":""🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲""}"
Ugz8N2_0hSGP8d13AM14AaABDqgBq5H-kAI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:06:34.435272+00:00,0,3NSFG-AvPtY,"{""text"":""🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲""}"
Ugw276GKriy8tuqZ8_N4AaABDqgB8MjbmwI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:06:27.819437+00:00,0,3NSFG-AvPtY,"{""text"":""FREEDOM 🦅🦅🦅🇺🇲🇺🇲🇺🇲🇺🇲""}"
UgzrJlaOv3V4fDW-DTF4AaABDqgBzJnJlwI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:06:20.612496+00:00,0,3NSFG-AvPtY,"{""text"":""🛢️🛢️🛢️🛢️🛢️🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🦅🦅🦅🦅🦅🦅""}"
Ugxq4lCM6SXhmgKg6pR4AaABDqgB9drKkwI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:06:14.156721+00:00,0,3NSFG-AvPtY,"{""text"":""🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲""}"
Ugy-PX0xHYT8S-9MVGx4AaABDqgBzvf7nQI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:06:10.189932+00:00,0,3NSFG-AvPtY,"{""text"":""🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲""}"
UgzR77Q_t5MPRXqvc0N4AaABDqgBt6W-jQI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:06:01.227892+00:00,0,3NSFG-AvPtY,"{""text"":""🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲""}"
UgzHLVnVkMfUry_Dy4B4AaABDqgBzNGCmgI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:05:56.072011+00:00,0,3NSFG-AvPtY,"{""text"":""🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲""}"
UgzsrOFjNOupUeYqSfB4AaABDqgBiabahQI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:05:22.474557+00:00,0,3NSFG-AvPtY,"{""text"":""TRUMP AUTHORITARIAN GOVERNMENT""}"
Ugx0igX4JsOUviUvovV4AaABDqgB8-iOkwI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:04:53.777221+00:00,0,3NSFG-AvPtY,"{""text"":""The power is going be centralized""}"
UgykBO8O1OBZbxjBaBx4AaABDqgBtrKahgI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:04:27.819163+00:00,0,3NSFG-AvPtY,"{""text"":""so basically Trump is going full Authoritarian mode""}"
UgwvuaHGwLn9QZY_bUx4AaABDqgBsojcmgI,UCSLj2L6Fa78dtxFbbUarM8Q,2024-11-08T06:03:46.799637+00:00,0,3NSFG-AvPtY,"{""text"":""AMERICA 🦅🦅🦅🦅🛢️🛢️🛢️🛢️🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🦅🦅🦅🦅🦅""}"





